product_id,line,batch_count,tray_no,position,rank
P30000192713,3,1927,3,13,B
P30000192802,3,1928,17,2,A
P30000192804,3,1928,17,4,B
P30000192805,3,1928,17,5,B
P30000192816,3,1928,17,16,B
P30000192901,3,1929,2,1,C
P30000192903,3,1929,2,3,C
P30000192910,3,1929,2,10,B
P30000193011,3,1930,18,11,C
P30000193016,3,1930,18,16,D
P30000193106,3,1931,28,6,A
P30000193207,3,1932,8,7,B
P30000193210,3,1932,8,10,B
P30000193501,3,1935,24,1,B
P30000193508,3,1935,24,8,C
P30000193605,3,1936,7,5,C
P30000193702,3,1937,21,2,B
P30000193703,3,1937,21,3,B
P30000193810,3,1938,10,10,A
P30000193903,3,1939,12,3,C
P30000194002,3,1940,30,2,A
P30000194011,3,1940,30,11,C
P30000194110,3,1941,20,10,D
P30000194206,3,1942,22,6,A
P30000194216,3,1942,22,16,C
P30000194311,3,1943,1,11,D
P30000194312,3,1943,1,12,D
P30000194316,3,1943,1,16,D
P30000194502,3,1945,29,2,B
P30000194614,3,1946,4,14,D
P30000194701,3,1947,26,1,C
P30000194712,3,1947,26,12,A
P30000195106,3,1951,6,6,B
P30000195109,3,1951,6,9,A
P30000195302,3,1953,27,2,A
P30000195307,3,1953,27,7,B
P30000195412,3,1954,19,12,B
P30000195506,3,1955,15,6,B
P30000195511,3,1955,15,11,A
P30000195613,3,1956,14,13,B
P30000195704,3,1957,3,4,C
P30000195712,3,1957,3,12,D
P30000195809,3,1958,17,9,B
P30000195908,3,1959,2,8,C
P30000195913,3,1959,2,13,D
P30000196001,3,1960,18,1,B
P30000196007,3,1960,18,7,D
P30000196204,3,1962,8,4,B
P30000196205,3,1962,8,5,C
P30000196208,3,1962,8,8,C
P30000196216,3,1962,8,16,C
P30000196402,3,1964,5,2,C
P30000196408,3,1964,5,8,B
P30000196501,3,1965,24,1,C
P30000196504,3,1965,24,4,B
P30000196508,3,1965,24,8,C
P30000196512,3,1965,24,12,B
P30000196906,3,1969,12,6,C
P30000196907,3,1969,12,7,D
P30000196916,3,1969,12,16,D
P30000197012,3,1970,30,12,D
P30000197114,3,1971,20,14,C
P30000197208,3,1972,22,8,B
P30000197209,3,1972,22,9,C
P30000197302,3,1973,1,2,A
P30000197406,3,1974,9,6,B
P30000197601,3,1976,4,1,C
P30000197602,3,1976,4,2,D
P30000197614,3,1976,4,14,B
P30000197616,3,1976,4,16,D
P30000197703,3,1977,26,3,A
P30000197806,3,1978,25,6,C
P30000197902,3,1979,11,2,B
P30000198005,3,1980,16,5,B
P30000198006,3,1980,16,6,A
P30000198011,3,1980,16,11,B
P30000198012,3,1980,16,12,D
P30000198305,3,1983,27,5,C
P30000198407,3,1984,19,7,B
P30000198506,3,1985,15,6,D
P30000198507,3,1985,15,7,B
P30000198513,3,1985,15,13,C
P30000198703,3,1987,3,3,B
P30000198904,3,1989,2,4,A
P30000199009,3,1990,18,9,C
P30000199010,3,1990,18,10,B
P30000199107,3,1991,28,7,C
P30000199108,3,1991,28,8,D
P30000199202,3,1992,8,2,B
P30000199207,3,1992,8,7,A
P30000199305,3,1993,13,5,C
P30000199510,3,1995,24,10,B
P30000199601,3,1996,7,1,C
P30000199609,3,1996,7,9,C
P30000199612,3,1996,7,12,D
P30000199710,3,1997,21,10,A
P30000199716,3,1997,21,16,B
P30000199815,3,1998,10,15,C
P30000200116,3,2001,20,16,A
P30000200215,3,2002,22,15,A
P30000200304,3,2003,1,4,A
P30000200401,3,2004,9,1,B
P30000200410,3,2004,9,10,C
P30000200411,3,2004,9,11,D
P30000200509,3,2005,29,9,B
P30000200511,3,2005,29,11,B
P30000200613,3,2006,4,13,A
P30000200705,3,2007,26,5,A
P30000200715,3,2007,26,15,A
P30000200803,3,2008,25,3,B
P30000201001,3,2010,16,1,B
P30000201103,3,2011,6,3,A
P30000201112,3,2011,6,12,B
P30000201207,3,2012,23,7,B
P30000201215,3,2012,23,15,B
P30000201302,3,2013,27,2,A
P30000201304,3,2013,27,4,B
P30000201312,3,2013,27,12,B
P30000201409,3,2014,19,9,A
P30000201501,3,2015,15,1,B
P30000201603,3,2016,14,3,A
P30000201802,3,2018,17,2,A
P30000201806,3,2018,17,6,A
P30000201809,3,2018,17,9,A
P30000201811,3,2018,17,11,A
P30000201813,3,2018,17,13,A
P30000201915,3,2019,2,15,A
P30000202002,3,2020,18,2,B
P30000202010,3,2020,18,10,B
P30000202105,3,2021,28,5,A
P30000202107,3,2021,28,7,A
P30000202207,3,2022,8,7,A
P30000202702,3,2027,21,2,B
P30000202801,3,2028,10,1,A
P30000202812,3,2028,10,12,B
P30000203106,3,2031,20,6,A
P30000203209,3,2032,22,9,A
P30000203403,3,2034,9,3,A
P30000203711,3,2037,26,11,A
P30000203815,3,2038,25,15,B
P30000203914,3,2039,11,14,A
P30000203916,3,2039,11,16,A
P30000204012,3,2040,16,12,C
P30000204107,3,2041,6,7,A
P30000204111,3,2041,6,11,A
P30000204406,3,2044,19,6,A
P30000204413,3,2044,19,13,A
P30000204511,3,2045,15,11,B
P30000204512,3,2045,15,12,B
P30000204514,3,2045,15,14,A
P30000204605,3,2046,14,5,A
P30000204807,3,2048,17,7,A
P30000204810,3,2048,17,10,A
P30000205011,3,2050,18,11,A
P30000205012,3,2050,18,12,B
P30000205109,3,2051,28,9,A
P30000205214,3,2052,8,14,A
P30000205308,3,2053,13,8,A
P30000205406,3,2054,5,6,B
P30000205407,3,2054,5,7,A
P30000205411,3,2054,5,11,B
P30000205413,3,2054,5,13,A
P30000205612,3,2056,7,12,A
P30000205613,3,2056,7,13,B
P30000205710,3,2057,21,10,A
P30000205803,3,2058,10,3,A
P30000205809,3,2058,10,9,B
P30000205815,3,2058,10,15,A
P30000205904,3,2059,12,4,A
P30000205907,3,2059,12,7,A
P30000206009,3,2060,30,9,A
P30000206110,3,2061,20,10,A
P30000206214,3,2062,22,14,A
P30000206405,3,2064,9,5,A
P30000206501,3,2065,29,1,B
P30000206608,3,2066,4,8,B
P30000206609,3,2066,4,9,B
P30000206610,3,2066,4,10,A
P30000206803,3,2068,25,3,A
P30000206808,3,2068,25,8,B
P30000206812,3,2068,25,12,C
P30000207102,3,2071,6,2,B
P30000207109,3,2071,6,9,B
P30000207112,3,2071,6,12,C
P30000207301,3,2073,27,1,B
P30000207404,3,2074,19,4,C
P30000207512,3,2075,15,12,B
P30000207702,3,2077,3,2,A
P30000207709,3,2077,3,9,A
P30000207806,3,2078,17,6,B
P30000207913,3,2079,2,13,C
P30000207916,3,2079,2,16,B
P30000208010,3,2080,18,10,B
P30000208101,3,2081,28,1,C
P30000208207,3,2082,8,7,A
P30000208510,3,2085,24,10,A
P30000208606,3,2086,7,6,A
P30000208708,3,2087,21,8,C
P30000208709,3,2087,21,9,C
P30000208714,3,2087,21,14,B
P30000208804,3,2088,10,4,A
P30000208811,3,2088,10,11,B
P30000208914,3,2089,12,14,A
P30000209208,3,2092,22,8,A
P30000209503,3,2095,29,3,B
P30000209505,3,2095,29,5,A
P30000209506,3,2095,29,6,A
P30000209508,3,2095,29,8,C
P30000209514,3,2095,29,14,A
P30000209516,3,2095,29,16,B
P30000209707,3,2097,26,7,A
P30000209712,3,2097,26,12,B
P30000210001,3,2100,16,1,B
P30000210008,3,2100,16,8,C
P30000210010,3,2100,16,10,B
P30000210110,3,2101,6,10,A
P30000210209,3,2102,23,9,B
P30000210215,3,2102,23,15,A
P30000210403,3,2104,19,3,A
P30000210510,3,2105,15,10,A
P30000210516,3,2105,15,16,C
P30000210609,3,2106,14,9,A
P30000210613,3,2106,14,13,A
P30000210615,3,2106,14,15,A
P30000210802,3,2108,17,2,A
P30000210804,3,2108,17,4,B
P30000210808,3,2108,17,8,B
P30000210904,3,2109,2,4,A
P30000210910,3,2109,2,10,A
P30000211011,3,2110,18,11,B
P30000211107,3,2111,28,7,A
P30000211108,3,2111,28,8,A
P30000211111,3,2111,28,11,A
P30000211116,3,2111,28,16,A
P30000211304,3,2113,13,4,A
P30000211504,3,2115,24,4,B
P30000211607,3,2116,7,7,A
P30000211616,3,2116,7,16,B
P30000211701,3,2117,21,1,A
P30000211709,3,2117,21,9,B
P30000211805,3,2118,10,5,B
P30000211811,3,2118,10,11,A
P30000211813,3,2118,10,13,C
P30000211902,3,2119,12,2,A
P30000211908,3,2119,12,8,A
P30000212106,3,2121,20,6,B
P30000212109,3,2121,20,9,C
P30000212206,3,2122,22,6,A
P30000212302,3,2123,1,2,B
P30000212411,3,2124,9,11,A
P30000212505,3,2125,29,5,A
P30000212703,3,2127,26,3,A
P30000212707,3,2127,26,7,A
P30000212712,3,2127,26,12,A
P30000212716,3,2127,26,16,A
P30000212811,3,2128,25,11,A
P30000212812,3,2128,25,12,A
P30000212908,3,2129,11,8,A
P30000212916,3,2129,11,16,B
P30000213003,3,2130,16,3,A
P30000213113,3,2131,6,13,B
P30000213210,3,2132,23,10,A
P30000213403,3,2134,19,3,A
P30000213409,3,2134,19,9,B
P30000213508,3,2135,15,8,B
P30000213510,3,2135,15,10,C
P30000213511,3,2135,15,11,B
P30000213608,3,2136,14,8,A
P30000213803,3,2138,17,3,B
P30000213808,3,2138,17,8,C
P30000214009,3,2140,18,9,A
P30000214114,3,2141,28,14,A
P30000214311,3,2143,13,11,A
P30000214412,3,2144,5,12,A
P30000214505,3,2145,24,5,B
P30000214801,3,2148,10,1,B
P30000214901,3,2149,12,1,A
P30000214907,3,2149,12,7,A
P30000215004,3,2150,30,4,B
P30000215005,3,2150,30,5,A
P30000215016,3,2150,30,16,A
P30000215106,3,2151,20,6,A
P30000215109,3,2151,20,9,A
P30000215116,3,2151,20,16,A
P30000215206,3,2152,22,6,B
P30000215209,3,2152,22,9,C
P30000215301,3,2153,1,1,A
P30000215311,3,2153,1,11,B
P30000215316,3,2153,1,16,B
P30000215414,3,2154,9,14,C
P30000215507,3,2155,29,7,D
P30000215510,3,2155,29,10,B
P30000215804,3,2158,25,4,A
P30000215916,3,2159,11,16,A
P30000216101,3,2161,6,1,D
P30000216102,3,2161,6,2,B
P30000216109,3,2161,6,9,B
P30000216214,3,2162,23,14,A
P30000216216,3,2162,23,16,B
P30000216304,3,2163,27,4,A
P30000216305,3,2163,27,5,A
P30000216309,3,2163,27,9,B
P30000216401,3,2164,19,1,A
P30000216510,3,2165,15,10,C
P30000216716,3,2167,3,16,B
P30000216813,3,2168,17,13,B
P30000216902,3,2169,2,2,A
P30000217004,3,2170,18,4,D
P30000217010,3,2170,18,10,C
P30000217103,3,2171,28,3,A
P30000217108,3,2171,28,8,B
P30000217313,3,2173,13,13,B
P30000217410,3,2174,5,10,A
P30000217413,3,2174,5,13,A
P30000217416,3,2174,5,16,A
P30000217506,3,2175,24,6,B
P30000217512,3,2175,24,12,A
P30000217601,3,2176,7,1,A
P30000217811,3,2178,10,11,A
P30000217816,3,2178,10,16,A
P30000217911,3,2179,12,11,A
P30000217915,3,2179,12,15,A
P30000217916,3,2179,12,16,B
P30000218004,3,2180,30,4,B
P30000218005,3,2180,30,5,A
P30000218007,3,2180,30,7,B
P30000218015,3,2180,30,15,A
P30000218016,3,2180,30,16,C
P30000218101,3,2181,20,1,A
P30000218102,3,2181,20,2,A
P30000218112,3,2181,20,12,A
P30000218115,3,2181,20,15,A
P30000218215,3,2182,22,15,A
P30000218301,3,2183,1,1,C
P30000218315,3,2183,1,15,B
P30000218404,3,2184,9,4,A
P30000218602,3,2186,4,2,A
P30000218612,3,2186,4,12,A
P30000218711,3,2187,26,11,A
P30000218712,3,2187,26,12,A
P30000218805,3,2188,25,5,C
P30000218806,3,2188,25,6,A
P30000218814,3,2188,25,14,A
P30000218902,3,2189,11,2,A
P30000219015,3,2190,16,15,A
P30000219107,3,2191,6,7,A
P30000219108,3,2191,6,8,B
P30000219209,3,2192,23,9,A
P30000219214,3,2192,23,14,A
P30000219304,3,2193,27,4,A
P30000219514,3,2195,15,14,A
P30000219703,3,2197,3,3,A
P30000219709,3,2197,3,9,A
P30000219710,3,2197,3,10,A
P30000219804,3,2198,17,4,B
P30000219807,3,2198,17,7,A
P30000220105,3,2201,28,5,A
P30000220114,3,2201,28,14,A
P30000220115,3,2201,28,15,B
P30000220205,3,2202,8,5,B
P30000220301,3,2203,13,1,B
P30000220307,3,2203,13,7,A
P30000220309,3,2203,13,9,A
P30000220411,3,2204,5,11,B
P30000220413,3,2204,5,13,B
P30000220607,3,2206,7,7,A
P30000220612,3,2206,7,12,A
P30000220616,3,2206,7,16,A
P30000220715,3,2207,21,15,A
P30000221004,3,2210,30,4,B
P30000221016,3,2210,30,16,B
P30000221212,3,2212,22,12,A
P30000221308,3,2213,1,8,C
P30000221314,3,2213,1,14,A
P30000221406,3,2214,9,6,A
P30000221514,3,2215,29,14,A
P30000221605,3,2216,4,5,A
P30000221611,3,2216,4,11,A
P30000221716,3,2217,26,16,B
P30000221903,3,2219,11,3,A
P30000221908,3,2219,11,8,A
P30000222011,3,2220,16,11,C
P30000222209,3,2222,23,9,A
P30000222310,3,2223,27,10,A
P30000222402,3,2224,19,2,A
P30000222404,3,2224,19,4,B
P30000222414,3,2224,19,14,A
P30000222416,3,2224,19,16,A
P30000222605,3,2226,14,5,C
P30000222610,3,2226,14,10,C
P30000222702,3,2227,3,2,A
P30000222703,3,2227,3,3,A
P30000222911,3,2229,2,11,A
P30000222913,3,2229,2,13,B
P30000223001,3,2230,18,1,A
P30000223003,3,2230,18,3,C
P30000223215,3,2232,8,15,A
P30000223302,3,2233,13,2,A
P30000223316,3,2233,13,16,A
P30000223402,3,2234,5,2,A
P30000223406,3,2234,5,6,A
P30000223407,3,2234,5,7,A
P30000223502,3,2235,24,2,A
P30000223604,3,2236,7,4,B
P30000223612,3,2236,7,12,B
P30000223613,3,2236,7,13,A
P30000223914,3,2239,12,14,A
P30000224013,3,2240,30,13,A
P30000224016,3,2240,30,16,B
P30000224211,3,2242,22,11,B
P30000224214,3,2242,22,14,A
P30000224308,3,2243,1,8,A
P30000224402,3,2244,9,2,B
P30000224504,3,2245,29,4,B
P30000224801,3,2248,25,1,A
P30000224901,3,2249,11,1,A
P30000225005,3,2250,16,5,A
P30000225106,3,2251,6,6,A
P30000225201,3,2252,23,1,A
P30000225203,3,2252,23,3,C
P30000225209,3,2252,23,9,A
P30000225401,3,2254,19,1,A
P30000225407,3,2254,19,7,A
P30000225409,3,2254,19,9,B
P30000225410,3,2254,19,10,A
P30000225511,3,2255,15,11,A
P30000225603,3,2256,14,3,A
P30000225607,3,2256,14,7,A
P30000225612,3,2256,14,12,B
P30000225710,3,2257,3,10,A
P30000225810,3,2258,17,10,A
P30000225814,3,2258,17,14,A
P30000225903,3,2259,2,3,A
P30000225906,3,2259,2,6,A
P30000226006,3,2260,18,6,A
P30000226108,3,2261,28,8,B
P30000226201,3,2262,8,1,A
P30000226308,3,2263,13,8,B
P30000226309,3,2263,13,9,C
P30000226312,3,2263,13,12,B
P30000226415,3,2264,5,15,A
P30000226604,3,2266,7,4,A
P30000227009,3,2270,30,9,A
P30000227011,3,2270,30,11,C
P30000227106,3,2271,20,6,A
P30000227116,3,2271,20,16,C
P30000227304,3,2273,1,4,A
P30000227416,3,2274,9,16,B
P30000227502,3,2275,29,2,B
P30000227505,3,2275,29,5,C
P30000227515,3,2275,29,15,B
P30000227603,3,2276,4,3,B
P30000227607,3,2276,4,7,B
P30000227611,3,2276,4,11,A
P30000227613,3,2276,4,13,B
P30000227806,3,2278,25,6,A
P30000227903,3,2279,11,3,A
P30000227908,3,2279,11,8,A
P30000227911,3,2279,11,11,A
P30000228107,3,2281,6,7,B
P30000228110,3,2281,6,10,B
P30000228201,3,2282,23,1,A
P30000228203,3,2282,23,3,A
P30000228213,3,2282,23,13,A
P30000228403,3,2284,19,3,B
P30000228405,3,2284,19,5,A
P30000228408,3,2284,19,8,C
P30000228513,3,2285,15,13,C
P30000228610,3,2286,14,10,A
P30000228611,3,2286,14,11,A
P30000228704,3,2287,3,4,A
P30000228716,3,2287,3,16,A
P30000228810,3,2288,17,10,B
P30000228816,3,2288,17,16,B
P30000229004,3,2290,18,4,D
P30000229208,3,2292,8,8,A
P30000229216,3,2292,8,16,B
P30000229303,3,2293,13,3,A
P30000229304,3,2293,13,4,A
P30000229513,3,2295,24,13,B
P30000229605,3,2296,7,5,B
P30000229611,3,2296,7,11,B
P30000229706,3,2297,21,6,A
P30000229910,3,2299,12,10,A
P30000230011,3,2300,30,11,A
P30000230108,3,2301,20,8,A
P30000230112,3,2301,20,12,A
P30000230114,3,2301,20,14,A
P30000230212,3,2302,22,12,A
P30000230311,3,2303,1,11,A
P30000230512,3,2305,29,12,A
P30000230609,3,2306,4,9,A
P30000230707,3,2307,26,7,A
P30000231207,3,2312,23,7,B
P30000231212,3,2312,23,12,B
P30000231411,3,2314,19,11,A
P30000231415,3,2314,19,15,B
P30000231516,3,2315,15,16,B
P30000231608,3,2316,14,8,B
P30000231705,3,2317,3,5,A
P30000231809,3,2318,17,9,B
P30000232013,3,2320,18,13,A
P30000232106,3,2321,28,6,A
P30000232107,3,2321,28,7,A
P30000232111,3,2321,28,11,A
P30000232206,3,2322,8,6,A
P30000232211,3,2322,8,11,B
P30000232212,3,2322,8,12,A
P30000232213,3,2322,8,13,B
P30000232409,3,2324,5,9,A
P30000232414,3,2324,5,14,A
P30000232603,3,2326,7,3,A
P30000232604,3,2326,7,4,B
P30000232801,3,2328,10,1,B
P30000233102,3,2331,20,2,A
P30000233116,3,2331,20,16,A
P30000233206,3,2332,22,6,A
P30000233210,3,2332,22,10,A
P30000233216,3,2332,22,16,A
P30000233403,3,2334,9,3,A
P30000233409,3,2334,9,9,B
P30000233415,3,2334,9,15,A
P30000233502,3,2335,29,2,A
P30000233508,3,2335,29,8,B
P30000233601,3,2336,4,1,A
P30000233608,3,2336,4,8,B
P30000233703,3,2337,26,3,A
P30000233707,3,2337,26,7,A
P30000233709,3,2337,26,9,A
P30000233716,3,2337,26,16,A
P30000233802,3,2338,25,2,A
P30000233812,3,2338,25,12,C
P30000233816,3,2338,25,16,B
P30000233910,3,2339,11,10,A
P30000233915,3,2339,11,15,A
P30000234015,3,2340,16,15,B
P30000234205,3,2342,23,5,A
P30000234215,3,2342,23,15,A
P30000234314,3,2343,27,14,A
P30000234414,3,2344,19,14,C
P30000234501,3,2345,15,1,B
P30000234509,3,2345,15,9,B
P30000234609,3,2346,14,9,C
P30000234902,3,2349,2,2,A
P30000234904,3,2349,2,4,A
P30000235112,3,2351,28,12,C
P30000235302,3,2353,13,2,B
P30000235304,3,2353,13,4,A
P30000235308,3,2353,13,8,C
P30000235314,3,2353,13,14,A
P30000235401,3,2354,5,1,A
P30000235516,3,2355,24,16,B
P30000235610,3,2356,7,10,B
P30000235614,3,2356,7,14,A
P30000235709,3,2357,21,9,B
P30000235712,3,2357,21,12,C
P30000235716,3,2357,21,16,B
P30000235811,3,2358,10,11,A
P30000235914,3,2359,12,14,A
P30000236107,3,2361,20,7,B
P30000236207,3,2362,22,7,A
P30000236308,3,2363,1,8,B
P30000236311,3,2363,1,11,B
P30000236414,3,2364,9,14,C
P30000236502,3,2365,29,2,C
P30000236614,3,2366,4,14,A
P30000236716,3,2367,26,16,B
P30000236812,3,2368,25,12,D
P30000237003,3,2370,16,3,A
P30000237004,3,2370,16,4,B
P30000237208,3,2372,23,8,D
P30000237301,3,2373,27,1,A
P30000237401,3,2374,19,1,A
P30000237409,3,2374,19,9,D
P30000237508,3,2375,15,8,A
P30000237810,3,2378,17,10,A
P30000237813,3,2378,17,13,A
P30000238103,3,2381,28,3,A
P30000238203,3,2382,8,3,A
P30000238416,3,2384,5,16,B
P30000238601,3,2386,7,1,A
P30000238603,3,2386,7,3,A
P30000238605,3,2386,7,5,B
P30000238608,3,2386,7,8,B
P30000238701,3,2387,21,1,B
P30000238703,3,2387,21,3,B
P30000238706,3,2387,21,6,A
P30000238708,3,2387,21,8,B
P30000238908,3,2389,12,8,A
P30000239101,3,2391,20,1,B
P30000239104,3,2391,20,4,A
P30000239302,3,2393,1,2,A
P30000239303,3,2393,1,3,A
P30000239410,3,2394,9,10,A
P30000239513,3,2395,29,13,B
P30000239608,3,2396,4,8,B
P30000239908,3,2399,11,8,B
P30000240107,3,2401,6,7,A
P30000240202,3,2402,23,2,A
P30000240513,3,2405,15,13,C
P30000240604,3,2406,14,4,B
P30000240710,3,2407,3,10,A
P30000240712,3,2407,3,12,A
P30000240806,3,2408,17,6,A
P30000240902,3,2409,2,2,B
P30000240906,3,2409,2,6,A
P30000240913,3,2409,2,13,B
P30000241105,3,2411,28,5,A
P30000241107,3,2411,28,7,A
P30000241108,3,2411,28,8,C
P30000241416,3,2414,5,16,A
P30000241501,3,2415,24,1,A
P30000241507,3,2415,24,7,A
P30000241509,3,2415,24,9,C
P30000241510,3,2415,24,10,A
P30000241702,3,2417,21,2,B
P30000241705,3,2417,21,5,B
P30000241813,3,2418,10,13,B
P30000241902,3,2419,12,2,A
P30000241911,3,2419,12,11,A
P30000242003,3,2420,30,3,B
P30000242011,3,2420,30,11,C
P30000242014,3,2420,30,14,B
P30000242115,3,2421,20,15,B
P30000242302,3,2423,1,2,B
P30000242314,3,2423,1,14,A
P30000242316,3,2423,1,16,A
P30000242406,3,2424,9,6,A
P30000242410,3,2424,9,10,A
P30000242412,3,2424,9,12,A
P30000242414,3,2424,9,14,A
P30000242601,3,2426,4,1,B
P30000242603,3,2426,4,3,B
P30000242615,3,2426,4,15,C
P30000242710,3,2427,26,10,A
P30000242805,3,2428,25,5,B
P30000242809,3,2428,25,9,B
P30000242811,3,2428,25,11,A
P30000242906,3,2429,11,6,A
P30000243016,3,2430,16,16,B
P30000243104,3,2431,6,4,C
P30000243302,3,2433,27,2,A
P30000243407,3,2434,19,7,B
P30000243412,3,2434,19,12,D
P30000243505,3,2435,15,5,C
P30000243603,3,2436,14,3,A
P30000243613,3,2436,14,13,B
P30000243801,3,2438,17,1,A
P30000243806,3,2438,17,6,A
P30000243814,3,2438,17,14,A
P30000243913,3,2439,2,13,B
P30000243915,3,2439,2,15,A
P30000244111,3,2441,28,11,A
P30000244202,3,2442,8,2,A
P30000244305,3,2443,13,5,B
P30000244415,3,2444,5,15,C
P30000244416,3,2444,5,16,A
P30000244601,3,2446,7,1,A
P30000244701,3,2447,21,1,B
P30000244710,3,2447,21,10,B
P30000244905,3,2449,12,5,C
P30000244907,3,2449,12,7,A
P30000245106,3,2451,20,6,A
P30000245208,3,2452,22,8,C
P30000245302,3,2453,1,2,A
P30000245402,3,2454,9,2,B
P30000245407,3,2454,9,7,B
P30000245515,3,2455,29,15,D
P30000245711,3,2457,26,11,C
P30000245801,3,2458,25,1,B
P30000245807,3,2458,25,7,A
P30000245812,3,2458,25,12,D
P30000246207,3,2462,23,7,D
P30000246215,3,2462,23,15,B
P30000246301,3,2463,27,1,A
P30000246302,3,2463,27,2,A
P30000246403,3,2464,19,3,B
P30000246509,3,2465,15,9,B
P30000246902,3,2469,2,2,B
P30000247002,3,2470,18,2,A
P30000247110,3,2471,28,10,A
P30000247201,3,2472,8,1,B
P30000247307,3,2473,13,7,A
P30000247316,3,2473,13,16,A
P30000247508,3,2475,24,8,B
P30000247614,3,2476,7,14,B
P30000247709,3,2477,21,9,C
P30000247714,3,2477,21,14,B
P30000247715,3,2477,21,15,A
P30000247802,3,2478,10,2,A
P30000247907,3,2479,12,7,A
P30000248009,3,2480,30,9,A
P30000248301,3,2483,1,1,B
P30000248309,3,2483,1,9,B
P30000248314,3,2483,1,14,B
P30000248802,3,2488,25,2,A
P30000248904,3,2489,11,4,B
P30000248908,3,2489,11,8,B
P30000249005,3,2490,16,5,A
P30000249006,3,2490,16,6,A
P30000249105,3,2491,6,5,B
P30000249107,3,2491,6,7,A
P30000249113,3,2491,6,13,C
P30000249208,3,2492,23,8,D
P30000249211,3,2492,23,11,D
P30000249601,3,2496,14,1,A
P30000249610,3,2496,14,10,A
P30000249611,3,2496,14,11,A
P30000249911,3,2499,2,11,A
P30000250101,3,2501,28,1,C
P30000250214,3,2502,8,14,B
P30000250308,3,2503,13,8,B
P30000250309,3,2503,13,9,C
P30000250316,3,2503,13,16,A
P30000250504,3,2505,24,4,A
P30000250607,3,2506,7,7,A
P30000250616,3,2506,7,16,A
P30000250704,3,2507,21,4,A
P30000250711,3,2507,21,11,A
P30000250714,3,2507,21,14,B
P30000251004,3,2510,30,4,A
P30000251012,3,2510,30,12,B
P30000251013,3,2510,30,13,A
P30000251114,3,2511,20,14,A
P30000251405,3,2514,9,5,A
P30000252004,3,2520,16,4,B
P30000252116,3,2521,6,16,B
P30000252202,3,2522,23,2,B
P30000252203,3,2522,23,3,A
P30000252307,3,2523,27,7,C
P30000252403,3,2524,19,3,A
P30000252503,3,2525,15,3,A
P30000252606,3,2526,14,6,A
P30000252612,3,2526,14,12,A
P30000252715,3,2527,3,15,A
P30000252814,3,2528,17,14,A
P30000252902,3,2529,2,2,A
P30000252905,3,2529,2,5,A
P30000252915,3,2529,2,15,A
P30000253007,3,2530,18,7,A
P30000253108,3,2531,28,8,C
P30000253113,3,2531,28,13,B
P30000253116,3,2531,28,16,D
P30000253503,3,2535,24,3,A
P30000253512,3,2535,24,12,B
P30000253606,3,2536,7,6,A
P30000253608,3,2536,7,8,C
P30000253701,3,2537,21,1,B
P30000253703,3,2537,21,3,A
P30000253704,3,2537,21,4,A
P30000253816,3,2538,10,16,B
P30000253901,3,2539,12,1,B
P30000253903,3,2539,12,3,B
P30000253915,3,2539,12,15,A
P30000254002,3,2540,30,2,A
P30000254112,3,2541,20,12,A
P30000254205,3,2542,22,5,D
P30000254402,3,2544,9,2,C
P30000254406,3,2544,9,6,C
P30000254508,3,2545,29,8,B
P30000254509,3,2545,29,9,B
P30000254616,3,2546,4,16,B
P30000254808,3,2548,25,8,C
P30000255205,3,2552,23,5,B
P30000255211,3,2552,23,11,D
P30000255305,3,2553,27,5,B
P30000255310,3,2553,27,10,A
P30000255414,3,2554,19,14,A
P30000255504,3,2555,15,4,C
P30000255602,3,2556,14,2,A
P30000255607,3,2556,14,7,A
P30000255608,3,2556,14,8,B
P30000255713,3,2557,3,13,A
P30000255801,3,2558,17,1,B
P30000255802,3,2558,17,2,A
P30000255907,3,2559,2,7,A
P30000255911,3,2559,2,11,A
P30000256005,3,2560,18,5,A
P30000256013,3,2560,18,13,A
P30000256015,3,2560,18,15,B
P30000256109,3,2561,28,9,A
P30000256111,3,2561,28,11,A
P30000256313,3,2563,13,13,B
P30000256402,3,2564,5,2,A
P30000256410,3,2564,5,10,A
P30000256504,3,2565,24,4,A
P30000256616,3,2566,7,16,B
P30000256816,3,2568,10,16,B
P30000256905,3,2569,12,5,A
P30000257114,3,2571,20,14,A
P30000257213,3,2572,22,13,C
P30000257305,3,2573,1,5,A
P30000257312,3,2573,1,12,A
P30000257501,3,2575,29,1,B
P30000257509,3,2575,29,9,A
P30000257513,3,2575,29,13,A
P30000257515,3,2575,29,15,A
P30000257603,3,2576,4,3,B
P30000257609,3,2576,4,9,B
P30000257610,3,2576,4,10,C
P30000257611,3,2576,4,11,D
P30000257708,3,2577,26,8,A
P30000257803,3,2578,25,3,A
P30000257812,3,2578,25,12,A
P30000258109,3,2581,6,9,B
P30000258116,3,2581,6,16,D
P30000258402,3,2584,19,2,A
P30000258405,3,2584,19,5,B
P30000258411,3,2584,19,11,A
P30000258508,3,2585,15,8,C
P30000258512,3,2585,15,12,B
P30000258601,3,2586,14,1,A
P30000258610,3,2586,14,10,A
P30000258708,3,2587,3,8,B
P30000258712,3,2587,3,12,B
P30000258905,3,2589,2,5,A
P30000259015,3,2590,18,15,A
P30000259102,3,2591,28,2,A
P30000259113,3,2591,28,13,A
P30000259303,3,2593,13,3,B
P30000259304,3,2593,13,4,A
P30000259311,3,2593,13,11,B
